ball,row,col,x_mm,y_mm,kind,interface,signal,escape_edge,escape_depth
BM12,51,11,-16.000,-24.000,ground,GND,,,
BM13,51,12,-15.000,-24.000,rail,VDD_CORE,,,
BM14,51,13,-14.000,-24.000,ground,GND,,,
BM15,51,14,-13.000,-24.000,rail,VDD_CORE,,,
BM16,51,15,-12.000,-24.000,ground,GND,,,
BM17,51,16,-11.000,-24.000,rail,VDD_CORE,,,
BM18,51,17,-10.000,-24.000,ground,GND,,,
BM19,51,18,-9.000,-24.000,rail,VDD_CORE,,,
BM20,51,19,-8.000,-24.000,ground,GND,,,
BM21,51,20,-7.000,-24.000,rail,VDD_CORE,,,
BM22,51,21,-6.000,-24.000,ground,GND,,,
BM23,51,22,-5.000,-24.000,rail,VDD_CORE,,,
BM24,51,23,-4.000,-24.000,ground,GND,,,
BM25,51,24,-3.000,-24.000,rail,VDD_CORE,,,
BM26,51,25,-2.000,-24.000,ground,GND,,,
BM27,51,26,-1.000,-24.000,rail,VDD_CORE,,,
BM28,51,27,0.000,-24.000,ground,GND,,,
BM29,51,28,1.000,-24.000,rail,VDD_CORE,,,
BM30,51,29,2.000,-24.000,ground,GND,,,
BM31,51,30,3.000,-24.000,rail,VDD_CORE,,,
BM32,51,31,4.000,-24.000,ground,GND,,,
BM33,51,32,5.000,-24.000,rail,VDD_CORE,,,
BM34,51,33,6.000,-24.000,ground,GND,,,
BM35,51,34,7.000,-24.000,rail,VDD_CORE,,,
BM36,51,35,8.000,-24.000,ground,GND,,,
BM37,51,36,9.000,-24.000,rail,VDD_CORE,,,
BM38,51,37,10.000,-24.000,ground,GND,,,
BM39,51,38,11.000,-24.000,rail,VDD_CORE,,,
BM40,51,39,12.000,-24.000,ground,GND,,,
BM41,51,40,13.000,-24.000,rail,VDD_CORE,,,
BM42,51,41,14.000,-24.000,ground,GND,,,
BM43,51,42,15.000,-24.000,rail,VDD_CORE,,,
BM44,51,43,16.000,-24.000,ground,GND,,,
BM45,51,44,17.000,-24.000,rail,VDD_CORE,,,
BM46,51,45,18.000,-24.000,ground,GND,,,
BM47,51,46,19.000,-24.000,rail,VDD_CORE,,,
BM48,51,47,20.000,-24.000,ground,GND,,,
BM49,51,48,21.000,-24.000,rail,VDD_CORE,,,
BM50,51,49,22.000,-24.000,ground,GND,,,
BM51,51,50,23.000,-24.000,rail,VDD_CORE,,,
BM52,51,51,24.000,-24.000,ground,GND,,,
BM53,51,52,25.000,-24.000,rail,VDD_CORE,,,
BM54,51,53,26.000,-24.000,ground,GND,,,
BM55,51,54,27.000,-24.000,rail,VDD_CORE,,,
BN1,52,0,-27.000,-25.000,ground,GND,,,
BN2,52,1,-26.000,-25.000,rail,VDD_CORE,,,
BN3,52,2,-25.000,-25.000,ground,GND,,,
BN4,52,3,-24.000,-25.000,rail,VDD_CORE,,,
BN5,52,4,-23.000,-25.000,ground,GND,,,
BN6,52,5,-22.000,-25.000,rail,VDD_CORE,,,
BN7,52,6,-21.000,-25.000,ground,GND,,,
BN8,52,7,-20.000,-25.000,rail,VDD_CORE,,,
BN9,52,8,-19.000,-25.000,ground,GND,,,
BN10,52,9,-18.000,-25.000,rail,VDD_CORE,,,
BN11,52,10,-17.000,-25.000,ground,GND,,,
BN12,52,11,-16.000,-25.000,rail,VDD_CORE,,,
BN13,52,12,-15.000,-25.000,ground,GND,,,
BN14,52,13,-14.000,-25.000,rail,VDD_CORE,,,
BN15,52,14,-13.000,-25.000,ground,GND,,,
BN16,52,15,-12.000,-25.000,rail,VDD_CORE,,,
BN17,52,16,-11.000,-25.000,ground,GND,,,
BN18,52,17,-10.000,-25.000,rail,VDD_CORE,,,
BN19,52,18,-9.000,-25.000,ground,GND,,,
BN20,52,19,-8.000,-25.000,rail,VDD_CORE,,,
BN21,52,20,-7.000,-25.000,ground,GND,,,
BN22,52,21,-6.000,-25.000,rail,VDD_CORE,,,
BN23,52,22,-5.000,-25.000,ground,GND,,,
BN24,52,23,-4.000,-25.000,rail,VDD_CORE,,,
BN25,52,24,-3.000,-25.000,ground,GND,,,
BN26,52,25,-2.000,-25.000,rail,VDD_CORE,,,
BN27,52,26,-1.000,-25.000,ground,GND,,,
BN28,52,27,0.000,-25.000,rail,VDD_CORE,,,
BN29,52,28,1.000,-25.000,ground,GND,,,
BN30,52,29,2.000,-25.000,rail,VDD_CORE,,,
BN31,52,30,3.000,-25.000,ground,GND,,,
BN32,52,31,4.000,-25.000,rail,VDD_CORE,,,
BN33,52,32,5.000,-25.000,ground,GND,,,
BN34,52,33,6.000,-25.000,rail,VDD_CORE,,,
BN35,52,34,7.000,-25.000,ground,GND,,,
BN36,52,35,8.000,-25.000,rail,VDD_CORE,,,
BN37,52,36,9.000,-25.000,ground,GND,,,
BN38,52,37,10.000,-25.000,rail,VDD_CORE,,,
BN39,52,38,11.000,-25.000,ground,GND,,,
BN40,52,39,12.000,-25.000,rail,VDD_CORE,,,
BN41,52,40,13.000,-25.000,ground,GND,,,
BN42,52,41,14.000,-25.000,rail,VDD_CORE,,,
BN43,52,42,15.000,-25.000,ground,GND,,,
BN44,52,43,16.000,-25.000,rail,VDD_CORE,,,
BN45,52,44,17.000,-25.000,ground,GND,,,
BN46,52,45,18.000,-25.000,rail,VDD_CORE,,,
BN47,52,46,19.000,-25.000,ground,GND,,,
BN48,52,47,20.000,-25.000,rail,VDD_CORE,,,
BN49,52,48,21.000,-25.000,ground,GND,,,
BN50,52,49,22.000,-25.000,rail,VDD_CORE,,,
BN51,52,50,23.000,-25.000,ground,GND,,,
BN52,52,51,24.000,-25.000,rail,VDD_CORE,,,
BN53,52,52,25.000,-25.000,ground,GND,,,
BN54,52,53,26.000,-25.000,rail,VDD_CORE,,,
BN55,52,54,27.000,-25.000,ground,GND,,,
BP1,53,0,-27.000,-26.000,rail,VDD_CORE,,,
BP2,53,1,-26.000,-26.000,ground,GND,,,
BP3,53,2,-25.000,-26.000,rail,VDD_CORE,,,
BP4,53,3,-24.000,-26.000,ground,GND,,,
BP5,53,4,-23.000,-26.000,rail,VDD_CORE,,,
BP6,53,5,-22.000,-26.000,ground,GND,,,
BP7,53,6,-21.000,-26.000,rail,VDD_CORE,,,
BP8,53,7,-20.000,-26.000,ground,GND,,,
BP9,53,8,-19.000,-26.000,rail,VDD_CORE,,,
BP10,53,9,-18.000,-26.000,ground,GND,,,
BP11,53,10,-17.000,-26.000,rail,VDD_CORE,,,
BP12,53,11,-16.000,-26.000,ground,GND,,,
BP13,53,12,-15.000,-26.000,rail,VDD_CORE,,,
BP14,53,13,-14.000,-26.000,ground,GND,,,
BP15,53,14,-13.000,-26.000,rail,VDD_CORE,,,
BP16,53,15,-12.000,-26.000,ground,GND,,,
BP17,53,16,-11.000,-26.000,rail,VDD_CORE,,,
BP18,53,17,-10.000,-26.000,ground,GND,,,
BP19,53,18,-9.000,-26.000,rail,VDD_CORE,,,
BP20,53,19,-8.000,-26.000,ground,GND,,,
BP21,53,20,-7.000,-26.000,rail,VDD_CORE,,,
BP22,53,21,-6.000,-26.000,ground,GND,,,
BP23,53,22,-5.000,-26.000,rail,VDD_CORE,,,
BP24,53,23,-4.000,-26.000,ground,GND,,,
BP25,53,24,-3.000,-26.000,rail,VDD_CORE,,,
BP26,53,25,-2.000,-26.000,ground,GND,,,
BP27,53,26,-1.000,-26.000,rail,VDD_CORE,,,
BP28,53,27,0.000,-26.000,ground,GND,,,
BP29,53,28,1.000,-26.000,rail,VDD_CORE,,,
BP30,53,29,2.000,-26.000,ground,GND,,,
BP31,53,30,3.000,-26.000,rail,VDD_CORE,,,
BP32,53,31,4.000,-26.000,ground,GND,,,
BP33,53,32,5.000,-26.000,rail,VDD_CORE,,,
BP34,53,33,6.000,-26.000,ground,GND,,,
BP35,53,34,7.000,-26.000,rail,VDD_CORE,,,
BP36,53,35,8.000,-26.000,ground,GND,,,
BP37,53,36,9.000,-26.000,rail,VDD_CORE,,,
BP38,53,37,10.000,-26.000,ground,GND,,,
BP39,53,38,11.000,-26.000,rail,VDD_CORE,,,
BP40,53,39,12.000,-26.000,ground,GND,,,
BP41,53,40,13.000,-26.000,rail,VDD_CORE,,,
BP42,53,41,14.000,-26.000,ground,GND,,,
BP43,53,42,15.000,-26.000,rail,VDD_CORE,,,
BP44,53,43,16.000,-26.000,ground,GND,,,
BP45,53,44,17.000,-26.000,rail,VDD_CORE,,,
BP46,53,45,18.000,-26.000,ground,GND,,,
BP47,53,46,19.000,-26.000,rail,VDD_CORE,,,
BP48,53,47,20.000,-26.000,ground,GND,,,
BP49,53,48,21.000,-26.000,rail,VDD_CORE,,,
BP50,53,49,22.000,-26.000,ground,GND,,,
BP51,53,50,23.000,-26.000,rail,VDD_CORE,,,
BP52,53,51,24.000,-26.000,ground,GND,,,
BP53,53,52,25.000,-26.000,rail,VDD_CORE,,,
BP54,53,53,26.000,-26.000,ground,GND,,,
BP55,53,54,27.000,-26.000,rail,VDD_CORE,,,
BR1,54,0,-27.000,-27.000,ground,GND,,,
BR2,54,1,-26.000,-27.000,rail,VDD_CORE,,,
BR3,54,2,-25.000,-27.000,signal,mgmt,SCLK,,
BR4,54,3,-24.000,-27.000,signal,mgmt,MOSI,,
BR5,54,4,-23.000,-27.000,signal,mgmt,MISO,,
BR6,54,5,-22.000,-27.000,signal,mgmt,CS,,
BR7,54,6,-21.000,-27.000,ground,GND,,,
BR8,54,7,-20.000,-27.000,signal,mgmt,IRQ,,
BR9,54,8,-19.000,-27.000,signal,jtag,TCK,,
BR10,54,9,-18.000,-27.000,signal,jtag,TMS,,
BR11,54,10,-17.000,-27.000,signal,jtag,TDI,,
BR12,54,11,-16.000,-27.000,ground,GND,,,
BR13,54,12,-15.000,-27.000,signal,jtag,TDO,,
BR14,54,13,-14.000,-27.000,signal,jtag,TRST,,
BR15,54,14,-13.000,-27.000,signal,refclk,CLK_P,,
BR16,54,15,-12.000,-27.000,signal,refclk,CLK_N,,
BR17,54,16,-11.000,-27.000,ground,GND,,,
BR18,54,17,-10.000,-27.000,signal,strap,MODE0,,
BR19,54,18,-9.000,-27.000,signal,strap,MODE1,,
BR20,54,19,-8.000,-27.000,rail,VDD_CORE,,,
BR21,54,20,-7.000,-27.000,ground,GND,,,
BR22,54,21,-6.000,-27.000,rail,VDD_CORE,,,
BR23,54,22,-5.000,-27.000,ground,GND,,,
BR24,54,23,-4.000,-27.000,rail,VDD_CORE,,,
BR25,54,24,-3.000,-27.000,ground,GND,,,
BR26,54,25,-2.000,-27.000,rail,VDD_CORE,,,
BR27,54,26,-1.000,-27.000,ground,GND,,,
BR28,54,27,0.000,-27.000,rail,VDD_CORE,,,
BR29,54,28,1.000,-27.000,ground,GND,,,
BR30,54,29,2.000,-27.000,rail,VDD_CORE,,,
BR31,54,30,3.000,-27.000,ground,GND,,,
BR32,54,31,4.000,-27.000,rail,VDD_CORE,,,
BR33,54,32,5.000,-27.000,ground,GND,,,
BR34,54,33,6.000,-27.000,rail,VDD_CORE,,,
BR35,54,34,7.000,-27.000,ground,GND,,,
BR36,54,35,8.000,-27.000,rail,VDD_CORE,,,
BR37,54,36,9.000,-27.000,ground,GND,,,
BR38,54,37,10.000,-27.000,rail,VDD_CORE,,,
BR39,54,38,11.000,-27.000,ground,GND,,,
BR40,54,39,12.000,-27.000,rail,VDD_CORE,,,
BR41,54,40,13.000,-27.000,ground,GND,,,
BR42,54,41,14.000,-27.000,rail,VDD_CORE,,,
BR43,54,42,15.000,-27.000,ground,GND,,,
BR44,54,43,16.000,-27.000,rail,VDD_CORE,,,
BR45,54,44,17.000,-27.000,ground,GND,,,
BR46,54,45,18.000,-27.000,rail,VDD_CORE,,,
BR47,54,46,19.000,-27.000,ground,GND,,,
BR48,54,47,20.000,-27.000,rail,VDD_CORE,,,
BR49,54,48,21.000,-27.000,ground,GND,,,
BR50,54,49,22.000,-27.000,rail,VDD_CORE,,,
BR51,54,50,23.000,-27.000,ground,GND,,,
BR52,54,51,24.000,-27.000,rail,VDD_CORE,,,
BR53,54,52,25.000,-27.000,ground,GND,,,
BR54,54,53,26.000,-27.000,rail,VDD_CORE,,,
BR55,54,54,27.000,-27.000,ground,GND,,,
